order_id,user_id,amount,ts
100562,124,371.71,2024-01-01T09:22:00Z
100563,7624,440.08,2024-01-01T09:23:00Z
100564,4600,348.85,2024-01-01T09:24:00Z
100565,9063,353.18,2024-01-01T09:25:00Z
100566,7579,113.56,2024-01-01T09:26:00Z
100567,9366,380.22,2024-01-01T09:27:00Z
100568,7790,440.98,2024-01-01T09:28:00Z
100569,503,415.81,2024-01-01T09:29:00Z
100570,3115,222.19,2024-01-01T09:30:00Z
100571,5473,24.7,2024-01-01T09:31:00Z
100572,4928,334.93,2024-01-01T09:32:00Z
100573,3345,266.94,2024-01-01T09:33:00Z
100574,4693,221.77,2024-01-01T09:34:00Z
100575,9219,117.49,2024-01-01T09:35:00Z
100576,7133,489.28,2024-01-01T09:36:00Z
100577,3332,117.68,2024-01-01T09:37:00Z
100578,7078,347.22,2024-01-01T09:38:00Z
100579,6062,119.55,2024-01-01T09:39:00Z
100580,517,235.98,2024-01-01T09:40:00Z
100581,8875,407.15,2024-01-01T09:41:00Z
100582,654,42.37,2024-01-01T09:42:00Z
100583,8677,343.98,2024-01-01T09:43:00Z
100584,7955,93.82,2024-01-01T09:44:00Z
100585,2415,245.37,2024-01-01T09:45:00Z
100586,7238,452.68,2024-01-01T09:46:00Z
100587,4353,368.36,2024-01-01T09:47:00Z
100588,7409,215.78,2024-01-01T09:48:00Z
100589,8008,268.44,2024-01-01T09:49:00Z
100590,2338,278.99,2024-01-01T09:50:00Z
100591,1215,458.63,2024-01-01T09:51:00Z
100592,5811,12.13,2024-01-01T09:52:00Z
100593,6597,157.54,2024-01-01T09:53:00Z
100594,2478,381.69,2024-01-01T09:54:00Z
100595,8743,233.42,2024-01-01T09:55:00Z
100596,914,52.18,2024-01-01T09:56:00Z
100597,6597,56.54,2024-01-01T09:57:00Z
100598,1017,218.44,2024-01-01T09:58:00Z
100599,9055,216.23,2024-01-01T09:59:00Z
100600,7081,497.75,2024-01-01T10:00:00Z
100601,4883,285.11,2024-01-01T10:01:00Z
100602,8584,27.38,2024-01-01T10:02:00Z
100603,3995,344.23,2024-01-01T10:03:00Z
100604,5398,445.39,2024-01-01T10:04:00Z
100605,2340,280.93,2024-01-01T10:05:00Z
100606,4919,26.05,2024-01-01T10:06:00Z
100607,4963,210.71,2024-01-01T10:07:00Z
100608,3324,75.89,2024-01-01T10:08:00Z
100609,9963,335.94,2024-01-01T10:09:00Z
100610,1321,176.52,2024-01-01T10:10:00Z
100611,6120,75.33,2024-01-01T10:11:00Z
100612,7653,287.93,2024-01-01T10:12:00Z
100613,6313,407.03,2024-01-01T10:13:00Z
100614,7586,13.29,2024-01-01T10:14:00Z
100615,4960,282.92,2024-01-01T10:15:00Z
100616,2320,293.88,2024-01-01T10:16:00Z
100617,3095,419.78,2024-01-01T10:17:00Z
100618,2264,71.5,2024-01-01T10:18:00Z
100619,8747,309.45,2024-01-01T10:19:00Z
100620,7789,293.81,2024-01-01T10:20:00Z
100621,5768,469.16,2024-01-01T10:21:00Z
100622,7526,267.33,2024-01-01T10:22:00Z
100623,6007,263.11,2024-01-01T10:23:00Z
100624,49,436.26,2024-01-01T10:24:00Z
100625,9724,409.91,2024-01-01T10:25:00Z
100626,5898,251.96,2024-01-01T10:26:00Z
100627,3697,257.84,2024-01-01T10:27:00Z
100628,1881,266.78,2024-01-01T10:28:00Z
100629,3689,464.49,2024-01-01T10:29:00Z
100630,1607,346.76,2024-01-01T10:30:00Z
100631,7796,359.96,2024-01-01T10:31:00Z
100632,4696,67.41,2024-01-01T10:32:00Z
100633,6203,66.84,2024-01-01T10:33:00Z
100634,6495,163.32,2024-01-01T10:34:00Z
100635,8581,143.16,2024-01-01T10:35:00Z
100636,3194,132.33,2024-01-01T10:36:00Z
100637,5011,413.76,2024-01-01T10:37:00Z
100638,9339,276.1,2024-01-01T10:38:00Z
100639,671,436.38,2024-01-01T10:39:00Z
100640,9956,81.7,2024-01-01T10:40:00Z
100641,7199,25.34,2024-01-01T10:41:00Z
100642,7902,210.53,2024-01-01T10:42:00Z
100643,4375,170.75,2024-01-01T10:43:00Z
100644,8374,328.94,2024-01-01T10:44:00Z
100645,6272,455.13,2024-01-01T10:45:00Z
100646,615,248.9,2024-01-01T10:46:00Z
100647,7284,197.45,2024-01-01T10:47:00Z
100648,9506,109.47,2024-01-01T10:48:00Z
100649,7971,241.88,2024-01-01T10:49:00Z
100650,1713,85.28,2024-01-01T10:50:00Z
100651,2016,151.42,2024-01-01T10:51:00Z
100652,1955,202.06,2024-01-01T10:52:00Z
100653,2390,303.89,2024-01-01T10:53:00Z
100654,1622,417.36,2024-01-01T10:54:00Z
100655,1918,150.6,2024-01-01T10:55:00Z
100656,7556,241.25,2024-01-01T10:56:00Z
100657,3244,319.75,2024-01-01T10:57:00Z
100658,7638,300.31,2024-01-01T10:58:00Z
100659,6201,250.78,2024-01-01T10:59:00Z
100660,9974,94.85,2024-01-01T11:00:00Z
100661,5556,312.38,2024-01-01T11:01:00Z
100662,2287,495.56,2024-01-01T11:02:00Z
100663,7574,209.0,2024-01-01T11:03:00Z
100664,5781,127.07,2024-01-01T11:04:00Z
100665,3464,379.38,2024-01-01T11:05:00Z
100666,4912,270.29,2024-01-01T11:06:00Z
100667,1865,249.27,2024-01-01T11:07:00Z
100668,5163,319.67,2024-01-01T11:08:00Z
100669,7980,330.88,2024-01-01T11:09:00Z
100670,5799,169.78,2024-01-01T11:10:00Z
100671,8906,105.88,2024-01-01T11:11:00Z
100672,928,183.93,2024-01-01T11:12:00Z
100673,8408,135.59,2024-01-01T11:13:00Z
100674,2486,38.84,2024-01-01T11:14:00Z
100675,9080,27.3,2024-01-01T11:15:00Z
100676,6034,31.11,2024-01-01T11:16:00Z
100677,9840,78.32,2024-01-01T11:17:00Z
100678,4401,17.39,2024-01-01T11:18:00Z
100679,7434,231.73,2024-01-01T11:19:00Z
100680,8845,433.38,2024-01-01T11:20:00Z
100681,2758,354.88,2024-01-01T11:21:00Z
100682,6761,196.43,2024-01-01T11:22:00Z
100683,8889,93.28,2024-01-01T11:23:00Z
100684,8093,124.39,2024-01-01T11:24:00Z
100685,7853,341.02,2024-01-01T11:25:00Z
100686,7750,444.57,2024-01-01T11:26:00Z
100687,2939,487.84,2024-01-01T11:27:00Z
100688,7382,388.96,2024-01-01T11:28:00Z
100689,5773,99.76,2024-01-01T11:29:00Z
100690,520,176.5,2024-01-01T11:30:00Z
100691,6542,372.76,2024-01-01T11:31:00Z
100692,889,327.74,2024-01-01T11:32:00Z
100693,9604,12.82,2024-01-01T11:33:00Z
100694,5765,29.11,2024-01-01T11:34:00Z
100695,1065,242.04,2024-01-01T11:35:00Z
100696,5463,400.97,2024-01-01T11:36:00Z
100697,849,443.31,2024-01-01T11:37:00Z
100698,3544,493.76,2024-01-01T11:38:00Z
100699,4120,290.24,2024-01-01T11:39:00Z
100700,7336,181.58,2024-01-01T11:40:00Z
100701,2684,414.53,2024-01-01T11:41:00Z
100702,5004,186.91,2024-01-01T11:42:00Z
100703,8222,255.72,2024-01-01T11:43:00Z
100704,2620,39.03,2024-01-01T11:44:00Z
100705,5722,427.33,2024-01-01T11:45:00Z
100706,8269,255.15,2024-01-01T11:46:00Z
100707,7214,345.56,2024-01-01T11:47:00Z
100708,8724,405.44,2024-01-01T11:48:00Z
100709,2712,20.85,2024-01-01T11:49:00Z
100710,2790,90.45,2024-01-01T11:50:00Z
100711,9339,338.9,2024-01-01T11:51:00Z
100712,2539,278.06,2024-01-01T11:52:00Z
100713,1771,46.68,2024-01-01T11:53:00Z
100714,8783,375.95,2024-01-01T11:54:00Z
100715,6820,127.56,2024-01-01T11:55:00Z
100716,3391,210.64,2024-01-01T11:56:00Z
100717,1614,340.49,2024-01-01T11:57:00Z
100718,2303,212.53,2024-01-01T11:58:00Z
100719,8497,447.41,2024-01-01T11:59:00Z
100720,2030,101.95,2024-01-01T12:00:00Z
100721,8667,349.09,2024-01-01T12:01:00Z
100722,8352,449.17,2024-01-01T12:02:00Z
100723,5218,15.29,2024-01-01T12:03:00Z
100724,8709,68.91,2024-01-01T12:04:00Z
100725,6170,288.31,2024-01-01T12:05:00Z
100726,6747,439.23,2024-01-01T12:06:00Z
100727,4297,350.25,2024-01-01T12:07:00Z
100728,5962,259.8,2024-01-01T12:08:00Z
100729,215,220.59,2024-01-01T12:09:00Z
100730,5557,443.44,2024-01-01T12:10:00Z
100731,7969,200.02,2024-01-01T12:11:00Z
100732,2434,360.55,2024-01-01T12:12:00Z
100733,3075,277.82,2024-01-01T12:13:00Z
100734,2542,351.85,2024-01-01T12:14:00Z
100735,9325,242.65,2024-01-01T12:15:00Z
100736,5498,341.16,2024-01-01T12:16:00Z
100737,7171,429.55,2024-01-01T12:17:00Z
100738,844,21.63,2024-01-01T12:18:00Z
100739,3330,330.52,2024-01-01T12:19:00Z
100740,6701,23.86,2024-01-01T12:20:00Z
100741,6611,443.29,2024-01-01T12:21:00Z
100742,1774,267.89,2024-01-01T12:22:00Z
100743,6124,213.74,2024-01-01T12:23:00Z
100744,7833,148.23,2024-01-01T12:24:00Z
100745,6383,178.05,2024-01-01T12:25:00Z
100746,7043,449.92,2024-01-01T12:26:00Z
100747,427,109.13,2024-01-01T12:27:00Z
100748,2473,354.69,2024-01-01T12:28:00Z
100749,5003,225.73,2024-01-01T12:29:00Z
100750,7444,344.7,2024-01-01T12:30:00Z
100751,943,87.14,2024-01-01T12:31:00Z
100752,8622,77.75,2024-01-01T12:32:00Z
100753,6906,229.2,2024-01-01T12:33:00Z
100754,3331,127.27,2024-01-01T12:34:00Z
100755,8270,25.37,2024-01-01T12:35:00Z
100756,6218,76.17,2024-01-01T12:36:00Z
100757,7636,413.62,2024-01-01T12:37:00Z
100758,113,437.46,2024-01-01T12:38:00Z
100759,8068,55.6,2024-01-01T12:39:00Z
100760,5470,322.7,2024-01-01T12:40:00Z
100761,7153,213.92,2024-01-01T12:41:00Z
100762,780,343.2,2024-01-01T12:42:00Z
100763,2953,260.68,2024-01-01T12:43:00Z
100764,4476,204.8,2024-01-01T12:44:00Z
100765,4754,430.9,2024-01-01T12:45:00Z
100766,9685,196.34,2024-01-01T12:46:00Z
100767,4958,248.14,2024-01-01T12:47:00Z
100768,3445,330.94,2024-01-01T12:48:00Z
100769,3825,249.76,2024-01-01T12:49:00Z
100770,8267,312.54,2024-01-01T12:50:00Z
100771,9970,309.72,2024-01-01T12:51:00Z
100772,5305,67.66,2024-01-01T12:52:00Z
100773,1078,60.66,2024-01-01T12:53:00Z
100774,6649,127.58,2024-01-01T12:54:00Z
100775,1117,190.5,2024-01-01T12:55:00Z
100776,246,44.29,2024-01-01T12:56:00Z
100777,5009,98.05,2024-01-01T12:57:00Z
100778,9305,125.56,2024-01-01T12:58:00Z
100779,8608,92.4,2024-01-01T12:59:00Z
100780,4706,334.36,2024-01-01T13:00:00Z
100781,2736,475.29,2024-01-01T13:01:00Z
100782,9423,43.39,2024-01-01T13:02:00Z
100783,882,70.23,2024-01-01T13:03:00Z
100784,6097,410.97,2024-01-01T13:04:00Z
100785,3236,455.79,2024-01-01T13:05:00Z
100786,8937,288.22,2024-01-01T13:06:00Z
100787,1675,430.19,2024-01-01T13:07:00Z
100788,7102,159.43,2024-01-01T13:08:00Z
100789,8638,241.26,2024-01-01T13:09:00Z
100790,5695,477.24,2024-01-01T13:10:00Z
100791,6375,315.28,2024-01-01T13:11:00Z
100792,5368,305.25,2024-01-01T13:12:00Z
100793,9867,156.0,2024-01-01T13:13:00Z
100794,1458,414.16,2024-01-01T13:14:00Z
100795,4584,356.31,2024-01-01T13:15:00Z
100796,6952,15.28,2024-01-01T13:16:00Z
100797,9935,115.9,2024-01-01T13:17:00Z
100798,6177,339.92,2024-01-01T13:18:00Z
100799,9987,431.28,2024-01-01T13:19:00Z
100800,2898,286.81,2024-01-01T13:20:00Z
100801,9238,420.29,2024-01-01T13:21:00Z
100802,5600,408.59,2024-01-01T13:22:00Z
100803,5278,209.03,2024-01-01T13:23:00Z
100804,8766,356.99,2024-01-01T13:24:00Z
100805,7839,373.47,2024-01-01T13:25:00Z
100806,9843,91.85,2024-01-01T13:26:00Z
100807,287,11.38,2024-01-01T13:27:00Z
100808,7621,401.81,2024-01-01T13:28:00Z
100809,658,40.99,2024-01-01T13:29:00Z
100810,1685,265.03,2024-01-01T13:30:00Z
100811,831,443.28,2024-01-01T13:31:00Z
100812,7242,200.04,2024-01-01T13:32:00Z
100813,6788,41.63,2024-01-01T13:33:00Z
100814,1341,398.58,2024-01-01T13:34:00Z
100815,8672,210.32,2024-01-01T13:35:00Z
100816,9655,46.07,2024-01-01T13:36:00Z
100817,2564,340.82,2024-01-01T13:37:00Z
100818,7136,42.22,2024-01-01T13:38:00Z
100819,27,420.1,2024-01-01T13:39:00Z
100820,5331,192.8,2024-01-01T13:40:00Z
100821,705,430.01,2024-01-01T13:41:00Z
100822,2966,159.51,2024-01-01T13:42:00Z
100823,4799,159.85,2024-01-01T13:43:00Z
100824,446,65.59,2024-01-01T13:44:00Z
100825,241,113.58,2024-01-01T13:45:00Z
100826,7610,396.15,2024-01-01T13:46:00Z
100827,5747,32.54,2024-01-01T13:47:00Z
100828,8741,27.17,2024-01-01T13:48:00Z
100829,6166,404.74,2024-01-01T13:49:00Z
100830,4365,200.98,2024-01-01T13:50:00Z
100831,1222,311.36,2024-01-01T13:51:00Z
100832,651,427.45,2024-01-01T13:52:00Z
100833,3963,137.68,2024-01-01T13:53:00Z
100834,2539,21.79,2024-01-01T13:54:00Z
100835,1869,352.29,2024-01-01T13:55:00Z
100836,3773,398.37,2024-01-01T13:56:00Z
100837,926,493.96,2024-01-01T13:57:00Z
100838,967,205.95,2024-01-01T13:58:00Z
100839,7724,50.3,2024-01-01T13:59:00Z
100840,3238,315.68,2024-01-01T14:00:00Z
100841,6706,468.39,2024-01-01T14:01:00Z
100842,269,300.72,2024-01-01T14:02:00Z
100843,7406,173.61,2024-01-01T14:03:00Z
100844,8209,325.41,2024-01-01T14:04:00Z
100845,5337,242.44,2024-01-01T14:05:00Z
100846,9822,73.69,2024-01-01T14:06:00Z
100847,8468,232.78,2024-01-01T14:07:00Z
100848,2977,330.32,2024-01-01T14:08:00Z
100849,8587,428.61,2024-01-01T14:09:00Z
100850,3766,453.6,2024-01-01T14:10:00Z
100851,2320,339.94,2024-01-01T14:11:00Z
100852,9647,478.78,2024-01-01T14:12:00Z
100853,135,468.31,2024-01-01T14:13:00Z
100854,3433,279.86,2024-01-01T14:14:00Z
100855,8401,210.63,2024-01-01T14:15:00Z
100856,942,60.89,2024-01-01T14:16:00Z
100857,7100,384.85,2024-01-01T14:17:00Z
100858,3715,29.8,2024-01-01T14:18:00Z
100859,6004,173.94,2024-01-01T14:19:00Z
100860,4762,318.93,2024-01-01T14:20:00Z
100861,6482,161.27,2024-01-01T14:21:00Z
100862,2294,191.14,2024-01-01T14:22:00Z
100863,1719,136.29,2024-01-01T14:23:00Z
100864,9066,48.43,2024-01-01T14:24:00Z
100865,1351,60.1,2024-01-01T14:25:00Z
100866,9849,226.81,2024-01-01T14:26:00Z
100867,323,32.84,2024-01-01T14:27:00Z
100868,5803,419.27,2024-01-01T14:28:00Z
100869,5679,288.5,2024-01-01T14:29:00Z
100870,9517,272.13,2024-01-01T14:30:00Z
100871,3191,375.16,2024-01-01T14:31:00Z
100872,6059,465.86,2024-01-01T14:32:00Z
100873,3843,392.41,2024-01-01T14:33:00Z
100874,6708,394.62,2024-01-01T14:34:00Z
100875,2399,248.06,2024-01-01T14:35:00Z
100876,797,231.22,2024-01-01T14:36:00Z
100877,9020,433.5,2024-01-01T14:37:00Z
100878,597,146.52,2024-01-01T14:38:00Z
100879,5587,199.88,2024-01-01T14:39:00Z
100880,6826,493.18,2024-01-01T14:40:00Z
100881,6010,471.01,2024-01-01T14:41:00Z
100882,9881,216.92,2024-01-01T14:42:00Z
100883,9433,257.37,2024-01-01T14:43:00Z
100884,8095,284.41,2024-01-01T14:44:00Z
100885,5281,297.59,2024-01-01T14:45:00Z
100886,173,249.71,2024-01-01T14:46:00Z
100887,6142,196.36,2024-01-01T14:47:00Z
100888,4130,492.86,2024-01-01T14:48:00Z
100889,7215,119.18,2024-01-01T14:49:00Z
100890,1743,205.12,2024-01-01T14:50:00Z
100891,923,294.54,2024-01-01T14:51:00Z
100892,3151,45.74,2024-01-01T14:52:00Z
100893,8842,103.89,2024-01-01T14:53:00Z
100894,1357,184.09,2024-01-01T14:54:00Z
100895,1842,210.49,2024-01-01T14:55:00Z
100896,275,171.97,2024-01-01T14:56:00Z
100897,7818,121.53,2024-01-01T14:57:00Z
100898,5820,77.14,2024-01-01T14:58:00Z
100899,8950,383.16,2024-01-01T14:59:00Z
100900,7715,340.74,2024-01-01T15:00:00Z
100901,6193,442.38,2024-01-01T15:01:00Z
100902,1260,368.15,2024-01-01T15:02:00Z
100903,733,41.17,2024-01-01T15:03:00Z
100904,9018,114.09,2024-01-01T15:04:00Z
100905,9538,495.69,2024-01-01T15:05:00Z
100906,9161,488.56,2024-01-01T15:06:00Z
100907,465,354.11,2024-01-01T15:07:00Z
100908,7144,301.01,2024-01-01T15:08:00Z
100909,2384,455.66,2024-01-01T15:09:00Z
100910,5111,269.57,2024-01-01T15:10:00Z
100911,5983,290.06,2024-01-01T15:11:00Z
100912,8572,171.09,2024-01-01T15:12:00Z
100913,8970,463.46,2024-01-01T15:13:00Z
100914,4540,486.32,2024-01-01T15:14:00Z
100915,8267,266.13,2024-01-01T15:15:00Z
100916,3953,217.43,2024-01-01T15:16:00Z
100917,4087,303.19,2024-01-01T15:17:00Z
100918,4161,217.12,2024-01-01T15:18:00Z
100919,2742,434.7,2024-01-01T15:19:00Z
100920,6941,129.56,2024-01-01T15:20:00Z
100921,2780,316.93,2024-01-01T15:21:00Z
100922,3867,229.25,2024-01-01T15:22:00Z
100923,7585,19.16,2024-01-01T15:23:00Z
100924,499,311.47,2024-01-01T15:24:00Z
100925,6453,173.89,2024-01-01T15:25:00Z
100926,3039,273.51,2024-01-01T15:26:00Z
100927,4858,107.97,2024-01-01T15:27:00Z
100928,4592,279.72,2024-01-01T15:28:00Z
100929,6589,83.42,2024-01-01T15:29:00Z
100930,8613,22.75,2024-01-01T15:30:00Z
100931,1558,272.27,2024-01-01T15:31:00Z
100932,9580,160.49,2024-01-01T15:32:00Z
100933,1748,38.26,2024-01-01T15:33:00Z
100934,9212,246.75,2024-01-01T15:34:00Z
100935,8846,260.18,2024-01-01T15:35:00Z
100936,2419,290.89,2024-01-01T15:36:00Z
100937,336,403.17,2024-01-01T15:37:00Z
100938,6497,200.68,2024-01-01T15:38:00Z
100939,751,398.76,2024-01-01T15:39:00Z
100940,4242,476.83,2024-01-01T15:40:00Z
100941,659,13.73,2024-01-01T15:41:00Z
100942,279,152.76,2024-01-01T15:42:00Z
100943,4441,463.88,2024-01-01T15:43:00Z
100944,1080,133.9,2024-01-01T15:44:00Z
100945,7489,265.51,2024-01-01T15:45:00Z
100946,3762,404.81,2024-01-01T15:46:00Z
100947,5925,257.17,2024-01-01T15:47:00Z
100948,4988,334.54,2024-01-01T15:48:00Z
100949,2182,434.86,2024-01-01T15:49:00Z
100950,706,362.47,2024-01-01T15:50:00Z
100951,9297,306.59,2024-01-01T15:51:00Z
100952,2788,254.16,2024-01-01T15:52:00Z
100953,8443,336.36,2024-01-01T15:53:00Z
100954,5617,122.57,2024-01-01T15:54:00Z
100955,9322,162.49,2024-01-01T15:55:00Z
100956,2729,391.01,2024-01-01T15:56:00Z
100957,5154,259.45,2024-01-01T15:57:00Z
100958,4967,186.21,2024-01-01T15:58:00Z
100959,3398,384.0,2024-01-01T15:59:00Z
100960,7689,273.65,2024-01-01T16:00:00Z
100961,8717,364.68,2024-01-01T16:01:00Z
100962,6933,315.16,2024-01-01T16:02:00Z
100963,7675,368.17,2024-01-01T16:03:00Z
100964,1794,96.96,2024-01-01T16:04:00Z
100965,1283,298.99,2024-01-01T16:05:00Z
100966,4276,394.82,2024-01-01T16:06:00Z
100967,4436,81.16,2024-01-01T16:07:00Z
100968,6773,186.16,2024-01-01T16:08:00Z
100969,6390,201.14,2024-01-01T16:09:00Z
100970,6773,425.76,2024-01-01T16:10:00Z
100971,330,204.7,2024-01-01T16:11:00Z
100972,3775,26.18,2024-01-01T16:12:00Z
100973,8907,211.67,2024-01-01T16:13:00Z
100974,7200,453.45,2024-01-01T16:14:00Z
100975,8263,392.79,2024-01-01T16:15:00Z
100976,4879,13.04,2024-01-01T16:16:00Z
100977,2156,36.3,2024-01-01T16:17:00Z
100978,1302,415.78,2024-01-01T16:18:00Z
100979,1964,38.68,2024-01-01T16:19:00Z
100980,5262,195.55,2024-01-01T16:20:00Z
100981,9970,221.37,2024-01-01T16:21:00Z
100982,366,370.27,2024-01-01T16:22:00Z
100983,2956,454.29,2024-01-01T16:23:00Z
100984,774,464.69,2024-01-01T16:24:00Z
100985,433,18.26,2024-01-01T16:25:00Z
100986,9779,266.28,2024-01-01T16:26:00Z
100987,7887,385.32,2024-01-01T16:27:00Z
100988,5981,483.64,2024-01-01T16:28:00Z
100989,7706,432.45,2024-01-01T16:29:00Z
100990,2480,143.54,2024-01-01T16:30:00Z
100991,6508,149.48,2024-01-01T16:31:00Z
100992,6971,240.37,2024-01-01T16:32:00Z
100993,7762,190.44,2024-01-01T16:33:00Z
100994,8846,332.83,2024-01-01T16:34:00Z
100995,2789,102.26,2024-01-01T16:35:00Z
100996,1677,292.87,2024-01-01T16:36:00Z
100997,3089,223.41,2024-01-01T16:37:00Z
100998,7511,378.39,2024-01-01T16:38:00Z
100999,1052,264.91,2024-01-01T16:39:00Z
101000,7831,145.86,2024-01-01T16:40:00Z
101001,7889,401.49,2024-01-01T16:41:00Z
101002,2790,313.65,2024-01-01T16:42:00Z
101003,6786,172.89,2024-01-01T16:43:00Z
101004,228,192.38,2024-01-01T16:44:00Z
101005,2023,492.93,2024-01-01T16:45:00Z
101006,5284,457.45,2024-01-01T16:46:00Z
101007,2335,192.86,2024-01-01T16:47:00Z
101008,5208,110.32,2024-01-01T16:48:00Z
101009,521,425.59,2024-01-01T16:49:00Z
101010,7212,193.75,2024-01-01T16:50:00Z
101011,7004,478.34,2024-01-01T16:51:00Z
101012,9766,320.16,2024-01-01T16:52:00Z
101013,2907,241.68,2024-01-01T16:53:00Z
101014,6314,121.84,2024-01-01T16:54:00Z
101015,8295,395.04,2024-01-01T16:55:00Z
101016,8710,253.99,2024-01-01T16:56:00Z
101017,9760,306.1,2024-01-01T16:57:00Z
101018,8862,245.44,2024-01-01T16:58:00Z
101019,5476,452.32,2024-01-01T16:59:00Z
101020,6567,434.71,2024-01-01T17:00:00Z
101021,5315,133.81,2024-01-01T17:01:00Z
101022,2981,28.2,2024-01-01T17:02:00Z
101023,5126,242.36,2024-01-01T17:03:00Z
101024,5968,41.82,2024-01-01T17:04:00Z
101025,1421,74.69,2024-01-01T17:05:00Z
101026,6953,313.5,2024-01-01T17:06:00Z
101027,2674,451.75,2024-01-01T17:07:00Z
101028,7948,115.6,2024-01-01T17:08:00Z
101029,6455,67.23,2024-01-01T17:09:00Z
101030,907,115.56,2024-01-01T17:10:00Z
101031,7380,308.25,2024-01-01T17:11:00Z
101032,3382,451.13,2024-01-01T17:12:00Z
101033,150,410.29,2024-01-01T17:13:00Z
101034,6481,54.73,2024-01-01T17:14:00Z
101035,1404,71.83,2024-01-01T17:15:00Z
101036,7608,447.57,2024-01-01T17:16:00Z
101037,1519,284.37,2024-01-01T17:17:00Z
101038,575,37.96,2024-01-01T17:18:00Z
101039,3620,275.43,2024-01-01T17:19:00Z
101040,7722,470.94,2024-01-01T17:20:00Z
101041,6586,361.39,2024-01-01T17:21:00Z
101042,333,359.62,2024-01-01T17:22:00Z
101043,5468,13.82,2024-01-01T17:23:00Z
101044,7678,252.99,2024-01-01T17:24:00Z
101045,1350,52.22,2024-01-01T17:25:00Z
101046,4535,158.59,2024-01-01T17:26:00Z
101047,8436,212.27,2024-01-01T17:27:00Z
101048,4615,49.85,2024-01-01T17:28:00Z
101049,2763,475.61,2024-01-01T17:29:00Z
101050,2803,409.23,2024-01-01T17:30:00Z
101051,6298,428.11,2024-01-01T17:31:00Z
101052,6926,284.81,2024-01-01T17:32:00Z
101053,1966,493.04,2024-01-01T17:33:00Z
101054,3679,136.05,2024-01-01T17:34:00Z
101055,7669,261.17,2024-01-01T17:35:00Z
101056,9104,148.91,2024-01-01T17:36:00Z
101057,7932,116.2,2024-01-01T17:37:00Z
101058,2506,150.83,2024-01-01T17:38:00Z
101059,8352,146.47,2024-01-01T17:39:00Z
101060,442,373.14,2024-01-01T17:40:00Z
101061,2959,108.2,2024-01-01T17:41:00Z
101062,5063,473.65,2024-01-01T17:42:00Z
101063,2123,252.44,2024-01-01T17:43:00Z
101064,8243,444.75,2024-01-01T17:44:00Z
101065,3576,120.66,2024-01-01T17:45:00Z
101066,84,22.32,2024-01-01T17:46:00Z
101067,8437,297.89,2024-01-01T17:47:00Z
101068,2487,98.22,2024-01-01T17:48:00Z
101069,1691,33.48,2024-01-01T17:49:00Z
101070,1421,40.36,2024-01-01T17:50:00Z
101071,7961,10.14,2024-01-01T17:51:00Z
101072,8010,481.59,2024-01-01T17:52:00Z
101073,5383,311.89,2024-01-01T17:53:00Z
101074,5562,400.31,2024-01-01T17:54:00Z
101075,5098,454.71,2024-01-01T17:55:00Z
101076,1048,242.57,2024-01-01T17:56:00Z
101077,8534,364.74,2024-01-01T17:57:00Z
101078,2363,480.37,2024-01-01T17:58:00Z
101079,6215,359.03,2024-01-01T17:59:00Z
101080,9817,406.25,2024-01-01T18:00:00Z
101081,6680,432.76,2024-01-01T18:01:00Z
101082,7745,451.23,2024-01-01T18:02:00Z
101083,4981,341.09,2024-01-01T18:03:00Z
101084,1692,85.14,2024-01-01T18:04:00Z
101085,9498,15.02,2024-01-01T18:05:00Z
101086,1182,44.74,2024-01-01T18:06:00Z
101087,1938,457.35,2024-01-01T18:07:00Z
101088,6984,473.25,2024-01-01T18:08:00Z
101089,3405,216.2,2024-01-01T18:09:00Z
101090,5327,153.72,2024-01-01T18:10:00Z
101091,9215,322.17,2024-01-01T18:11:00Z
101092,4101,426.33,2024-01-01T18:12:00Z
101093,8617,334.77,2024-01-01T18:13:00Z
101094,7350,464.37,2024-01-01T18:14:00Z
101095,9634,292.26,2024-01-01T18:15:00Z
101096,8251,434.23,2024-01-01T18:16:00Z
101097,4854,275.96,2024-01-01T18:17:00Z
101098,5357,176.86,2024-01-01T18:18:00Z
101099,6648,149.81,2024-01-01T18:19:00Z
101100,10000,85.31,2024-01-01T18:20:00Z
101101,9762,390.13,2024-01-01T18:21:00Z
101102,2801,251.15,2024-01-01T18:22:00Z
101103,8532,169.05,2024-01-01T18:23:00Z
101104,294,70.05,2024-01-01T18:24:00Z
101105,4279,140.05,2024-01-01T18:25:00Z
101106,5975,433.15,2024-01-01T18:26:00Z
101107,5831,106.51,2024-01-01T18:27:00Z
101108,9203,410.67,2024-01-01T18:28:00Z
